-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
-55,10,9,0.3
